ResourceID,inventory,start_date,end_date,relation_type,notes
441d7657-44bc-4f94-b25a-785483fe2750,88f1cbcd-9f1e-43a5-9bfd-12e40e6b9263,1904-01-01,1905-01-01,b6de2c03-141f-4ce0-a7a4-c5ab3239c652,Month and day are placeholders.&nbsp;
