ResourceID,inventory,start_date,end_date,relation_type,notes
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,d7f0a928-e24a-4cdc-8b87-df6ce73aa1ef,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,db9b56c9-c399-4d0c-945f-ccbcbcb88b56,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,dbd3de26-80b5-402e-814d-df49b653ee12,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,dce93955-ac83-4d5d-b370-35dfd83d0327,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,e1b8ce0b-3be5-46b4-a1d3-c508fff9de50,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,e4358673-085c-4d11-a2e6-d955c050b057,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,e59c7990-6987-4359-bd98-88d2909c0a3e,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,ea8aa226-c831-444b-9385-7b711744c384,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,eccd6a17-e593-474f-8e6d-2d2b77548605,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,f6479d38-7323-488e-977c-d3600396eb47,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,f94b7306-7d5e-4a13-93c4-4e81b89a4235,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
7d5ae14b-4d94-4945-8a5a-6272ddf0bad0,faf2453d-085b-452f-97e5-03cb1a2d35c7,,,1d9559c3-f6ea-4997-aeeb-1bb70be5ad97,
